intmpt03,Intelligent Game MPT-03 from 198? by Intelligent Game
intrepid,Intrepid from 1983 by Nova Games Ltd.
intrepid2,Intrepid from 1983 by Nova Games Ltd.
intrepidb,Intrepid from 1984 by bootleg
intrepidb2,Intrepid from 1984 by bootleg
intrepidb3,Intrepid from 1984 by bootleg
introdon,Karaoke Quiz Intro Don Don! from 1996 by Sunsoft
intrscti,Intersecti from 19??
intruder,Intruder from 1980 by Taito
inttoote,International Toote from 1998 by Coinmaster
inttootea,International Toote II from 1993 by Coinmaster
intv,Intellivision from 1979 by Mattel
intv2,Intellivision II from 1982 by Mattel
intv_cart_slot,Intellivision Cartridge Slot
intv_ecs,Intellivision ECS Expansion
intv_gfact,Intellivision Game Factory Cart
intv_ram,Intellivision Carts w
intv_rom,Intellivision Standard Carts
intv_voice,Intellivision Intellivoice Expansion
intv_wsmlb,Intellivision World Series Baseball Cart
intvecs,Intellivision w from 1983 by Mattel
intvkbd,Intellivision Keyboard Component from 1981 by Mattel
intvoice,Intellivision w from 1982 by Mattel
intvsrs,Super Video Arcade from 1981 by Sears
inufuku,Quiz & Variety Sukusuku Inufuku from 1998 by Video System Co.
inunoos,Inu No Osanpo from 2001 by Sega
invad2ct,Space Invaders II from 1980 by Midway
invaddlx,Space Invaders Deluxe from 1980 by Taito
invader4,Space Invaders Part Four from 1978 by bootleg
invaderl,Space Invaders from 1978 by Taito
invaders,Space Invaders from 1978 by Taito
invadersem,Space Invaders from 19?? by Electromar
invadpt2,Space Invaders Part II from 1979 by Taito
invadpt2br,Space Invaders Part II from 1979 by Taito do Brasil
invadrmr,Space Invaders from 1978 by Taito
invasion,Invasion from 19?? by bootleg
invasiona,Invasion from 19?? by bootleg
invasionb,Invasion from 19?? by bootleg
invasionrz,Invasion from 19?? by bootleg
invasionrza,Invasion from 19?? by bootleg
invasnab,Invasion - The Abductors from 1999 by Midway
invasnab3,Invasion - The Abductors from 1999 by Midway
invasnab4,Invasion - The Abductors from 1999 by Midway
invds,Invinco from 1979 by Sega
inves,Inves Spectrum 48K from 1986 by Investronica
invho2,Invinco from 1979 by Sega
invinco,Invinco from 1979 by Sega
invmulti,Space Invaders Multigame from 2002 by hack
invmultim1a,Space Invaders Multigame from 2002 by hack
invmultim2a,Space Invaders Multigame from 2002 by hack
invmultim2c,Space Invaders Multigame from 2002 by hack
invmultim3a,Space Invaders Multigame from 2002 by hack
invmultip,Space Invaders Multigame from 2002 by hack
invmultis1a,Space Invaders Multigame from 2002 by hack
invmultis2a,Space Invaders Multigame from 2002 by hack
invmultis3a,Space Invaders Multigame from 2002 by hack
invmultit3d,Space Invaders Multigame from 2002 by hack
invqix,Space Invaders from 2003 by Taito
invrvnge,Invader's Revenge from 1980? by Zenitone-Microsec Ltd.
invrvngea,Invader's Revenge from 1980? by Zenitone-Microsec Ltd.
invrvngeb,Invader's Revenge from 1980? by Zenitone-Microsec Ltd.
invrvngedu,Invader's Revenge from 1980? by Zenitone-Microsec Ltd.
invrvngegw,Invader's Revenge from 1980? by Zenitone-Microsec Ltd.
invspace,Invader From Space from 1980 by Epoch
inwinner,Instant Winner from 200? by WMS
ioexp_slot,Peripheral Expansion Slot
ip224613,Indy from 1993 by Silicon Graphics Inc
ip225015,Indy from 1993 by Silicon Graphics Inc
ip244415,Indigo2 from 1994 by Silicon Graphics Inc
ipb,iPB from 19?? by Intel
ipc,iPC from 19?? by Intel
ipds,iPDS from 1982 by Intel
ipminvad,IPM Invader from 1979 by IPM
ipminvad1,IPM Invader from 1979 by IPM
ippatsu,Ippatsu Gyakuten from 1986 by Public Software
iq128,Genius IQ 128 from 1997 by Video Technology
iq128_fr,Genius IQ 128 from 1997 by Video Technology
iq151,IQ-151 from 198? by ZPA Novy Bor
iq151_amos1,IQ151 AMOS cart 1
iq151_amos2,IQ151 AMOS cart 2
iq151_amos3,IQ151 AMOS cart 3
iq151_basic6,IQ151 BASIC6
iq151_basicg,IQ151 BASICG
iq151_disc2,IQ151 Disc2
iq151_grafik,IQ151 grafik
iq151_minigraf,IQ151 Minigraf
iq151_ms151a,IQ151 MS151A
iq151_staper,IQ151 STAPER
iq151_video32,IQ151 video32
iq151_video64,IQ151 video64
iq151cart_slot,IQ151 cartridge slot
iqblock,IQ-Block from 1993 by IGS
iqblocka,Shu Zi Le Yuan from 1996 by IGS
iqblockf,Shu Zi Le Yuan from 1996 by IGS
iqpipe,IQ Pipe from 1991 by AMT
iqtv512,Genius IQ TV 512 from 1998 by Video Technology
iqunlim,Vtech IQ Unlimited from 19?? by Video Technology
iqunlimz,IQ Unlimited from 1991 by Video Technology
irem_m52_large_audio,Irem M52 Large Audio
irem_m52_soundc_audio,Irem M52 SoundC Audio
irem_m62_audio,Irem M62 Audio
iremga20,Irem GA20
irisha,Irisha from 1983 by MGU
irobot,I Robot from 1983 by Atari
iron,Iron from 1996 by bootleg
ironclad,Choutetsu Brikin'ger - Iron clad from 1996 by Saurus
ironclado,Choutetsu Brikin'ger - Iron clad from 1996 by bootleg
ironfort,Iron Fortress from 1998 by Eolith
ironfortj,Iron Fortress from 1998 by Eolith
ironhors,Iron Horse from 1986 by Konami
ironmaid,Iron Maiden from 1981 by Stern
irrmaze,The Irritating Maze from 1997 by SNK
isa16,ISA16
isa16_slot,ISA16_SLOT
isa8,ISA8
isa8_fdc_at,ISA 8bits AT FDC hookup
isa8_fdc_ps2,ISA 8bits PS
isa8_fdc_smc,ISA 8bits SMC FDC hookup
isa8_fdc_superio,ISA 8bits SUPERIO FDC hookup
isa8_fdc_xt,ISA 8bits XT FDC hookup
isa8_slot,ISA8_SLOT
isa_adlib,Ad Lib Sound Card
isa_com,Communications Adapter PC
isa_com_at,Communications Adapter
isa_gblaster,Game Blaster Sound Card
isa_gus,Gravis Ultrasound
isa_hercules,Hercules Graphics Card
isa_ibm_mda,IBM Monochrome Display and Printer Adapter
isa_ibm_pgc,IBM Professional Graphics Controller
isa_ide,IDE Fixed Drive Adapter
isa_lpt,Printer Adapter
isa_mpu401,Roland MPU-401 MIDI Interface
isa_pds,Programmers Development System
isa_sblaster1_0,Sound Blaster 1.0
isa_sblaster1_5,Sound Blaster 1.5
isa_sblaster_16,Sound Blaster 16
isbc286,iSBC 286 from 19?? by Intel
isbc2861,iSBC 286 from 1983 by Intel
isbc86,iSBC 86 from 1978 by Intel
isbc_215g,ISBC 215G Winchester Disk Controller
isbc_218a,ISBX 218a for ISBC
isbx_slot,iSBX bus slot
isgsm,ISG Selection Master Type 2006 BIOS from 2006 by bootleg
iskr1030m,Iskra 1030M from 1989 by Schetmash
iskr1031,Iskra 1031 from 1989
iskr3104,Iskra 3104 from 1992 by Schetmash
island,Island from 2005 by Igrosoft
island2,Island 2 from 2006 by Igrosoft
island2_3,Island 2 from 2006 by Igrosoft
island2_3a,Island 2 from 2006 by bootleg
island2_4,Island 2 from 2006 by Igrosoft
island2_4a,Island 2 from 2006 by bootleg
island2_5,Island 2 from 2006 by Igrosoft
island2_6,Island 2 from 2006 by Igrosoft
island2a,Island 2 from 2006 by bootleg
island2b,Island 2 from 2006 by bootleg
island2c,Island 2 from 2006 by bootleg
island_2,Island from 2005 by Igrosoft
islanda,Island from 2005 by bootleg
islandb,Island from 2005 by bootleg
islandc,Island from 2005 by bootleg
istellar,Interstellar Laser Fantasy from 1983 by Funai
itaten,Itazura Tenshi from 1984 by Nichibutsu
itazuram,Itazura Monkey from 2000 by Sammy
iteagle,Eagle BIOS from 2000 by Incredible Technologies
iteagle_fpga,ITEagle FPGA
itmcmtp3,ITMC MPT-03 from 198? by ITMC
itt3030,ITT3030 from 1982 by ITT RFA
itttelma,ITT Tele-Match Processor from 197? by ITT
itunlim,Vtech IT Unlimited from 1998 by Video Technology
ivelultr,Ivel Ultra from 1984 by Ivasim
ivg09,CPU09 with IVG09 and IFD09 from 1983 by C. Tavernier
ivorytsk,Ivory Tusk from 199? by Konami
iwm,Apple IWM
ixion,Ixion from 1983 by Sega
ixl2000,Intercord XL 2000 System from 198? by Intercord
j2008,unknown '008' from 198?
j2adnote,Add A Note from 198? by JPM
j2adnotea,Add A Note from 198? by JPM
j2adnoteb,Add A Note from 198? by JPM
j2adnotec,Add A Note from 198? by JPM
j2adnoted,Add A Note from 198? by JPM
j2adnotee,Add A Note from 198? by JPM
j2adnotef,Add A Note from 198? by JPM
j2adnoteg,Add A Note from 198? by JPM
j2adnoteh,Add A Note from 198? by JPM
j2adnotei,Add A Note from 198? by JPM
j2always,Always Eight from 198? by Bwb
j2b7,Bar 7? from 198? by JPM
j2bankch,Bank Chase from 198? by JPM
j2bankrd,Bank Raid from 198? by JPM
j2bigbnk,Big Banker from 198? by JPM
j2bigbox,Big Box from 198? by JPM
j2bigbuk,Big Buck$ from 198? by JPM
j2bigdl,Big Deal from 198? by JPM
j2bkroll,Bank Roll from 198? by JPM
j2blkchy,Black Cherry from 198? by JPM
j2blustr,Blue Streak from 198? by Pcp
j2bodym,Body Match from 198? by JPM
j2bonanz,Bonanza from 198? by Eurocoin
j2cashab,Cashablanca from 198? by JPM
j2cashbn,Cash Bonus Club from 198? by JPM
j2cashfl,Cash Falls from 198? by JPM
j2cashrl,Cash Reels from 198? by JPM
j2cashro,Cash Rolls from 198? by JPM
j2cashrv,Cash Reserve from 198? by JPM
j2cashry,Cashino Royale from 198? by Pcp
j2cashtd,Cash Track Deluxe from 198? by JPM
j2cashtk,Cash Track from 198? by JPM
j2casino,Casino Classic from 198? by Pcp
j2chsn,unknown 'chsnsn05' from 198?
j2clbbin,Club Bingo from 198? by Crystal?
j2club77,Club 77 from 198?
j2coinct,Coin Count from 198? by JPM
j2coinsh,Coin Shoot from 198? by Bwb
j2contnd,Continuous Nudger from 198? by Mdm
j2coppot,Copper Pot from 198? by JPM
j2coprun,Copper Run from 198? by JPM
j2cprndx,Copper Run Deluxe from 198? by JPM
j2criscr,Criss Cross Jackpot from 198? by Pcp
j2crkbnk,Crack The Bank from 198? by JPM
j2crown,Crown Dealer from 198?
j2cshalm,Cash Alarm from 198? by Pcp
j2cshcrd,Cash Cards from 198? by Pcp
j2cshfil,Cash-Filla from 198? by Pcp
j2cshnud,Cash Nudger from 198? by Mdm
j2cshsmh,Cash Smash from 198? by Pcp
j2cvault,Cash Vault from 198? by JPM
j2dropld,Drop The Lot Deluxe from 198? by JPM
j2droplt,Drop The Lot from 198? by JPM
j2ewn,Each Way Nudger from 198? by JPM
j2ews,Each Way Shuffle from 198? by JPM
j2exec,Executive Club from 198? by JPM
j2fasttk,Fast Trak from 198? by JPM
j2fiveal,Five Alive from 198? by JPM
j2fiveln,Five Liner from 198? by JPM
j2fivepn,Fivepenny Nudger from 198? by Mdm
j2fqueen,Find The Queen from 198? by JPM
j2frmtch,Fruit Match from 198? by JPM
j2frucnx,Fruit Connexion from 198? by Pcp
j2fullhs,Full House Club from 198? by JPM
j2fws,Five Way Shuffle from 198? by JPM
j2fwsa,Five Way Shuffle from 198? by JPM
j2ghostb,Ghostbuster from 198? by JPM
j2gldchy,Golden Cherry from 198? by JPM
j2gldwin,Golden Win from 198? by JPM
j2goldbr,Golden Bars from 198? by JPM
j2goldrn,Gold Run from 198? by JPM
j2hcash,Hot Cash from 198?
j2hilocl,Hi Lo Climber Club from 198? by Crystal
j2hinote,Hi Note from 198? by JPM
j2hirola,Hi Roll from 198?
j2hiroll,Hi Roller from 198? by JPM
j2hitmon,Hit Money from 198? by Pcp
j2hotpot,Hot Pot from 198? by JPM
j2hotptd,Hot Pot Deluxe from 198? by JPM
j2hotsht,Hot Shot Club from 198? by JPM
j2hypnot,Hypernote from 198? by JPM
j2jackbr,Jackpot Bars from 198? by JPM
j2jackdc,Jackpot Dice from 198? by JPM
j2jokers,Jokers from 198? by JPM
j2kingcl,King Of Clubs from 198? by JPM
j2lhs,unknown 'lhs' from 198?
j2litean,Lite A Nudge from 198? by JPM
j2litnot,Lite A Note Club from 198? by Crystal
j2loots,Loot Shoot from 198? by Pcp
j2lovshd,Loot Shoot Deluxe from 198? by JPM
j2lovsht,Loot Shoot from 198? by JPM
j2luckar,Lucky Arrows from 198? by JPM
j2lucky2,Lucky 2s from 198? by JPM
j2match,Match It from 198? by JPM
j2maxima,Maxima from 198? by Pcp
j2missis,Mississippi Gambler Club from 198? by Crystal
j2monblt,Money Belt from 198? by JPM
j2monbnd,Money Bands from 198? by JPM
j2mongam,Money Game from 198? by JPM
j2mongmd,Money Game Deluxe from 198? by JPM
j2monmin,Money Mine from 198?
j2monmtx,Money Matrix from 198? by Bwb
j2montrp,Money Trapper from 198? by Pcp
j2multwn,Multi Win from 198? by JPM
j2nbz,Nudge Bonanza from 198? by JPM
j2ncsp,unknown 'ncsp0pp' from 198? by Bwb
j2nn2,unknown 'nn_2' from 198?
j2nolimt,No Limit Nudge from 198? by Mdm
j2notesh,Note Shoot from 198? by JPM
j2notexc,Note Exchange from 198? by JPM
j2notexca,Note Exchange from 198? by JPM
j2notexcb,Note Exchange from 198? by JPM
j2notspn,Note Spinner from 198?
j2nrrp,unknown 'nprpopp' from 198? by Bwb
j2nsc15,unknown 'nsc15' from 198? by Pcp
j2nsw12,unknown 'nsw12' from 198? by Pcp
j2nud5p,5p Nudger from 198? by JPM
j2nudbnz,Nudge Bonanza Deluxe from 198? by JPM
j2nudbnza,Nudge Bonanza Deluxe from 198? by JPM
j2nuddud,Nudge Double Up Deluxe from 198? by JPM
j2nuddup,Nudge Double Up from 198? by JPM
j2nudfev,Nudge Fever from 198? by Bwb
j2nudmon,Nudge Money from 198? by Pcp
j2nudnud,Nudge Nudge from 198? by JPM
j2nudshf,Nudge Shuffler from 198? by JPM
j2nudup3,Nudge Double Up MkIII from 198? by JPM
j2paypkt,Pay Packet from 198? by Pcp
j2penny,In For A Penny In For A Pound from 198? by Pcp
j2pharo,Pharoah from 198?
j2pinac,Pinnacle from 198? by JPM
j2pinclb,Pinnacle Club from 198? by JPM
j2plsmnd,Plus Money Deluxe from 198? by JPM
j2plsmon,Plus Money from 198? by JPM
j2plsnud,Plus Nudge from 198? by JPM
j2pndrsh,Pound Rush from 198? by JPM
j2potlck,Pot Luck from 198? by JPM
j2pyramd,Pyramid from 198? by JPM
j2rdclb,Royal Deal Club from 198? by JPM
j2reelbn,Reel Bingo Club from 198? by JPM
j2reelbna,Reel Bingo Club from 198? by JPM
j2reelbo,Reel Bonus from 198? by JPM
j2reelcz,Reel Crazy from 198? by JPM
j2reeldc,Reel Deal Club from 198? by JPM
j2reelmc,Reel Magic Club from 198? by JPM
j2reelmg,Reel Magic from 198? by JPM
j2reelmgd,Reel Magic from 198? by JPM
j2reelmo,Reel Money from 198? by JPM
j2rm941,unknown 'rm941' from 198?
j2rotnot,Rota Note from 198? by JPM
j2roulcl,Roulette Club from 198? by JPM
j2sex,Super Exchanger from 198?
j2silvcl,Silver Classic from 198? by Pcp
j2silvsh,Silver Shot from 198? by Pcp
j2sirich,Strike It Rich from 198? by JPM
j2siricha,Strike It Rich from 198? by JPM
j2sldgld,Solid Gold from 198? by JPM
j2slvrgh,Silver Ghost from 198? by JPM
j2sng,Super Nudge Gambler from 198? by Cotswold Microsystems
j2spcrsv,Special Reserve from 198? by JPM
j2ss,Supa Stepper from 198? by JPM
j2sset,Sunset Strip from 198?
j2sstrea,Supa Streak from 198? by Pcp
j2stahed,Streets Ahead from 198? by JPM
j2strk10,Strike Ten from 198? by Ace?
j2supchy,Super Cherry from 198? by Eurocoin
j2super7,Super 7's from 198?
j2supfrc,Supa Fruit Club from 198? by JPM
j2supfrt,Supa Fruit from 198? by JPM
j2supln,Super Line from 198? by JPM
j2suppot,Super Pots from 198? by JPM
j2suprft,Super Fruit from 198? by JPM
j2suprl,Super Reel from 198? by JPM
j2suprsh,Supershot from 198? by JPM
j2supsft,Supashifta from 1987 by JPM
j2supstp,Supa Steppa from 198? by JPM
j2supstr,Superstars from 198? by JPM
j2suptrk,Supa Track from 198? by JPM
j2swbank,Switch Back from 198? by JPM
j2take2,Take 2 from 198? by JPM
j2topcd,Top Card from 198? by Bwb
j2topsht,Top Shot from 198? by JPM
j2trail,Trailblazer from 198? by Bwb
j2tst,MPS 1 Test Rom from 198? by JPM
j2tstplt,Test Pilot from 198? by Pcp
j2tstplta,Test Pilot from 198? by Pcp
j2tupnd,Tuppenny Nudger from 198? by Mdm
j2tupnud,Tuppenny Nudger from 198? by JPM
j2wag,Win-A-Gain from 198? by Bwb
j2westrn,Western from 198? by JPM
j2wrb,Wild Reel Bingo from 198? by JPM
j2xxx,Triple X from 198? by Bwb
j5ar80,Around The World In Eighty Days from 199? by JPM
j5ar80a,Around The World In Eighty Days from 199? by JPM
j5ar80b,Around The World In Eighty Days from 199? by JPM
j5ar80c,Around The World In Eighty Days from 199? by JPM
j5ar80cl,Around The World Club from 199? by JPM
j5ar80cla,Around The World Club from 199? by JPM
j5ar80clb,Around The World Club from 199? by JPM
j5ar80clc,Around The World Club from 199? by JPM
j5ar80d,Around The World In Eighty Days from 199? by JPM
j5buc,Buccaneer from 199? by JPM
j5cir,Circus from 199? by JPM
j5cira,Circus from 199? by JPM
j5cirb,Circus from 199? by JPM
j5circ,Circus from 199? by JPM
j5cird,Circus from 199? by JPM
j5cire,Circus from 199? by JPM
j5clbnud,Club Nudger from 199? by JPM
j5clbnuda,Club Nudger from 199? by JPM
j5daycls,Daytona Classic from 199? by JPM
j5dayclsa,Daytona Classic from 199? by JPM
j5daytn,Daytona from 199? by JPM
j5daytna,Daytona from 199? by JPM
j5dirty,Dirty Dozen from 199? by JPM
j5dirtya,Dirty Dozen from 199? by JPM
j5dirtyb,Dirty Dozen from 199? by JPM
j5dirtyc,Dirty Dozen from 199? by JPM
j5fair,Fairground from 199? by JPM
j5faira,Fairground from 199? by JPM
j5fairb,Fairground from 199? by JPM
j5fairc,Fairground from 199? by JPM
j5faird,Fairground from 199? by JPM
j5faire,Fairground from 199? by JPM
j5fairf,Fairground from 199? by JPM
j5fairg,Fairground from 199? by JPM
j5fairgd,Fairground Attraction Club from 199? by JPM
j5fairgda,Fairground Attraction Club from 199? by JPM
j5fairgdb,Fairground Attraction Club from 199? by JPM
j5fairgdc,Fairground Attraction Club from 199? by JPM
j5fairgdd,Fairground Attraction Club from 199? by JPM
j5fairgde,Fairground Attraction Club from 199? by JPM
j5fairh,Fairground from 199? by JPM
j5fairi,Fairground from 199? by JPM
j5fairj,Fairground from 199? by JPM
j5fairk,Fairground from 199? by JPM
j5fairl,Fairground from 199? by JPM
j5fairm,Fairground from 199? by JPM
j5fairn,Fairground from 199? by JPM
j5fairo,Fairground from 199? by JPM
j5fairp,Fairground from 199? by JPM
j5fairq,Fairground from 199? by JPM
j5fifth,5th Avenue from 199? by JPM
j5filth,Filthy Rich from 199? by JPM
j5filtha,Filthy Rich from 199? by JPM
j5filthb,Filthy Rich from 199? by JPM
j5filthc,Filthy Rich from 199? by JPM
j5filthd,Filthy Rich from 199? by JPM
j5filthe,Filthy Rich from 199? by JPM
j5filthf,Filthy Rich from 199? by JPM
j5filthg,Filthy Rich from 199? by JPM
j5filthh,Filthy Rich from 199? by JPM
j5filthi,Filthy Rich from 199? by JPM
j5filthj,Filthy Rich from 199? by JPM
j5firebl,Fireball from 199? by JPM
j5firebla,Fireball from 199? by JPM
j5fireblb,Fireball from 199? by JPM
j5frmag,Fruit Magic from 199? by JPM
j5goldbr,Golden Bars from 199? by JPM
j5hagar,Hagar from 199? by JPM
j5hagara,Hagar from 199? by JPM
j5hagarb,Hagar from 199? by JPM
j5hagarc,Hagar from 199? by JPM
j5hagard,Hagar from 199? by JPM
j5hagare,Hagar from 199? by JPM
j5hagarf,Hagar from 199? by JPM
j5hagarg,Hagar from 199? by JPM
j5hagarh,Hagar from 199? by JPM
j5hagari,Hagar from 199? by JPM
j5hagarj,Hagar from 199? by JPM
j5hagsho,Hagar Showcase from 199? by JPM
j5hagshoa,Hagar Showcase from 199? by JPM
j5hagshob,Hagar Showcase from 199? by JPM
j5hagshoc,Hagar Showcase from 199? by JPM
j5hilos,Hi Lo Silver from 199? by JPM
j5holly,Hollywood Nights from 199? by JPM
j5hollya,Hollywood Nights from 199? by JPM
j5hollyb,Hollywood Nights from 199? by JPM
j5hollyc,Hollywood Nights from 199? by JPM
j5hollyd,Hollywood Nights from 199? by JPM
j5hollye,Hollywood Nights from 199? by JPM
j5hotdog,Hot Dogs from 199? by JPM
j5hotdoga,Hot Dogs from 199? by JPM
j5indsum,Indian Summer from 199? by JPM
j5intr,Intrigue from 199? by JPM
j5intra,Intrigue from 199? by JPM
j5intrb,Intrigue from 199? by JPM
j5intrc,Intrigue from 199? by JPM
j5jokgld,Jokers Gold from 199? by JPM
j5jokglda,Jokers Gold from 199? by JPM
j5jokgldb,Jokers Gold from 199? by JPM
j5jokgldc,Jokers Gold from 199? by JPM
j5jokgldd,Jokers Gold from 199? by JPM
j5jokglde,Jokers Gold from 199? by JPM
j5jokgldf,Jokers Gold from 199? by JPM
j5jokgldg,Jokers Gold from 199? by JPM
j5jokgldh,Jokers Gold from 199? by JPM
j5movie,Movie Magic Club from 199? by Crystal
j5nite,Nite Club from 199? by JPM
j5nitea,Nite Club from 199? by JPM
j5nudfic,Nudge Fiction from 199? by JPM
j5palm,Palm Springs from 199? by JPM
j5palma,Palm Springs from 199? by JPM
j5phnx,Phoenix from 199? by JPM
j5phnxa,Phoenix from 199? by JPM
j5popeye,Popeye from 199? by JPM
j5popeyea,Popeye from 199? by JPM
j5popeyeb,Popeye from 199? by JPM
j5popeyec,Popeye from 199? by JPM
j5popeyed,Popeye from 199? by JPM
j5popeyee,Popeye from 199? by JPM
j5popeyef,Popeye from 199? by JPM
j5popeyeg,Popeye from 199? by JPM
j5popeyeh,Popeye from 199? by JPM
j5popeyei,Popeye from 199? by JPM
j5popprz,Prize Popeye Vending from 199? by JPM
j5popprza,Prize Popeye Vending from 199? by JPM
j5popth,Popeye's Treasure Hunt from 199? by JPM
j5poptha,Popeye's Treasure Hunt from 199? by JPM
j5popthb,Popeye's Treasure Hunt from 199? by JPM
j5reelgh,Reel Ghost from 199? by JPM
j5revo,Revolver from 199? by JPM
j5revoa,Revolver from 199? by JPM
j5roul,Roulette from 199? by JPM
j5roulcl,Roulette Club from 199? by JPM
j5roulcla,Roulette Club from 199? by JPM
j5roulclb,Roulette Club from 199? by JPM
j5roulclc,Roulette Club from 199? by JPM
j5sizl,Sizzling from 199? by JPM
j5slvree,Silver Reels from 199? by JPM
j5slvreea,Silver Reels from 199? by JPM
j5slvstr,Silver Streak from 199? by JPM
j5slvstra,Silver Streak from 199? by JPM
j5slvstrb,Silver Streak from 199? by JPM
j5street,Streetwise from 199? by JPM
j5sup4,Super 4 from 199? by JPM
j5supbar,Super Bars from 199? by JPM
j5supbara,Super Bars from 199? by JPM
j5suphi,Super Hi-Lo from 199? by JPM
j5swop,Swop A Fruit Club from 199? by JPM
j5td,Tumbling Dice from 199? by JPM
j5term,Terminator from 199? by JPM
j5topshp,Top Of The Shop Club from 199? by JPM
j5trail,Trailblazer Club from 199? by JPM
j5traila,Trailblazer Club from 199? by JPM
j5trailb,Trailblazer Club from 199? by JPM
j5tst1,JPM System 5 Test Set from 199? by JPM
j5tst2,JPM System 5 Test Set from 199? by JPM
j5tstal,JPM System 5 Alpha Display Test Utility from 199? by JPM
j5uj,Union Jackpot from 199? by JPM
j5uja,Union Jackpot from 199? by JPM
j5ujb,Union Jackpot from 199? by JPM
j5wsc,Wall Street Club from 199? by JPM
j5wsca,Wall Street Club from 199? by JPM
j6aceclb,Ace Of Clubs from 199? by Crystal
j6aceclba,Ace Of Clubs from 199? by Crystal
j6acehi,Aces High from 199? by Ace
j6amdrm,American Dream from 199? by Mdm
j6arcade,Arcadia from 199? by JPM
j6arcadea,Arcadia from 199? by JPM
j6arcadeb,Arcadia from 199? by JPM
j6arcadec,Arcadia from 199? by JPM
j6arcaded,Arcadia from 199? by JPM
j6arcadee,Arcadia from 199? by JPM
j6arcadef,Arcadia from 199? by JPM
j6arcadeg,Arcadia from 199? by JPM
j6arcadeh,Arcadia from 199? by JPM
j6arcadei,Arcadia from 199? by JPM
j6arcadej,Arcadia from 199? by JPM
j6arcadek,Arcadia from 199? by JPM
j6bags,Three Bags Full from 199? by JPM
j6bbankr,Big Banker from 199? by Crystal
j6big50,Big 50 from 199? by JPM
j6big50a,Big 50 from 199? by JPM
j6big50b,Big 50 from 199? by JPM
j6big50c,Big 50 from 199? by JPM
j6big50d,Big 50 from 199? by JPM
j6bigbnk,Big Banker from 199? by JPM
j6bigbnka,Big Banker from 199? by JPM
j6bigbnkb,Big Banker from 199? by JPM
j6bigbnkc,Big Banker from 199? by JPM
j6bigbnkd,Big Banker from 199? by JPM
j6bigbnke,Big Banker from 199? by JPM
j6bigbnkf,Big Banker from 199? by JPM
j6bigbnkg,Big Banker from 199? by JPM
j6bigbnkh,Big Banker from 199? by JPM
j6bigbnki,Big Banker from 199? by JPM
j6bigbnkj,Big Banker from 199? by JPM
j6bigbnkk,Big Banker from 199? by JPM
j6bigbnkl,Big Banker from 199? by JPM
j6bigbnkm,Big Banker from 199? by JPM
j6bigbnkn,Big Banker from 199? by JPM
j6bigbnko,Big Banker from 199? by JPM
j6bigbnkp,Big Banker from 199? by JPM
j6bigbuk,Big Bucks from 199? by JPM
j6bigbuka,Big Bucks from 199? by JPM
j6bigbukb,Big Bucks from 199? by JPM
j6bigbukc,Big Bucks from 199? by JPM
j6bigbukd,Big Bucks from 199? by JPM
j6bigbuke,Big Bucks from 199? by JPM
j6bigbukf,Big Bucks from 199? by JPM
j6bigbukg,Big Bucks from 199? by JPM
j6bigbukh,Big Bucks from 199? by JPM
j6bigbuki,Big Bucks from 199? by JPM
j6bigbukj,Big Bucks from 199? by JPM
j6bigcsh,Big Cash Machine from 199? by Empire
j6bigpct,Big Picture from 199? by Ace
j6bigpcta,Big Picture from 199? by Ace
j6bigpctb,Big Picture from 199? by Ace
j6bigtop,Big Top Club from 199? by JPM
j6bigtopa,Big Top Club from 199? by JPM
j6bigtopb,Big Top Club from 199? by JPM
j6bigtopc,Big Top Club from 199? by JPM
j6bigwhl,Big Wheel from 199? by JPM
j6bigwhla,Big Wheel from 199? by JPM
j6bigwhlb,Big Wheel from 199? by JPM
j6bigwhlc,Big Wheel from 199? by JPM
j6bigwhld,Big Wheel from 199? by JPM
j6bigwhle,Big Wheel from 199? by JPM
j6bmc,Big Money Club from 199? by Crystal
j6bmca,Big Money Club from 199? by Crystal
j6bnkrcl,Banker Club from 199? by JPM
j6bnkrcla,Banker Club from 199? by JPM
j6bnkrclb,Banker Club from 199? by JPM
j6bnkrclc,Banker Club from 199? by JPM
j6bno,Big Nite Out from 199? by Crystal
j6bnoa,Big Nite Out from 199? by Crystal
j6bnob,Big Nite Out from 199? by Crystal
j6bnoc,Big Nite Out from 199? by Crystal
j6bnza,Bonanza from 199? by JPM
j6bnzaa,Bonanza from 199? by JPM
j6bnzab,Bonanza from 199? by JPM
j6bnzac,Bonanza from 199? by JPM
j6bnzad,Bonanza from 199? by JPM
j6bnzae,Bonanza from 199? by JPM
j6bnzaf,Bonanza from 199? by JPM
j6bnzag,Bonanza from 199? by JPM
j6bnzah,Bonanza from 199? by JPM
j6bnzai,Bonanza from 199? by JPM
j6bnzaj,Bonanza from 199? by JPM
j6bnzak,Bonanza from 199? by JPM
j6brkout,Breakout from 199? by JPM
j6brkouta,Breakout from 199? by JPM
j6btbw,Born To Be Wild Club from 199? by Crystal
j6btbwa,Born To Be Wild Club from 199? by Crystal
j6btbwb,Born To Be Wild Club from 199? by Crystal
j6btbwc,Born To Be Wild Club from 199? by Crystal
j6btbwd,Born To Be Wild Club from 199? by Crystal
j6bucks,Bucks Fizz from 199? by Ace
j6camelt,Camelot from 199? by JPM
